,Id,Category
13782,13782,1
13783,13783,0
13784,13784,0
13785,13785,0
13786,13786,0
13787,13787,1
13788,13788,0
13789,13789,1
13790,13790,0
13791,13791,0
13792,13792,0
13793,13793,0
13794,13794,1
13795,13795,1
13796,13796,1
13797,13797,1
13798,13798,1
13799,13799,0
13800,13800,0
13801,13801,1
13802,13802,0
13803,13803,1
13804,13804,0
13805,13805,0
13806,13806,0
13807,13807,1
13808,13808,1
13809,13809,1
13810,13810,0
13811,13811,0
13812,13812,0
13813,13813,0
13814,13814,0
13815,13815,0
13816,13816,0
13817,13817,1
13818,13818,0
13819,13819,0
13820,13820,0
13821,13821,1
13822,13822,0
13823,13823,0
13824,13824,0
13825,13825,1
13826,13826,1
13827,13827,0
13828,13828,1
13829,13829,0
13830,13830,0
13831,13831,1
13832,13832,1
13833,13833,1
13834,13834,1
13835,13835,0
13836,13836,1
13837,13837,1
13838,13838,1
13839,13839,1
13840,13840,0
13841,13841,0
13842,13842,1
13843,13843,0
13844,13844,0
13845,13845,0
13846,13846,0
13847,13847,1
13848,13848,1
13849,13849,0
13850,13850,0
13851,13851,1
13852,13852,1
13853,13853,0
13854,13854,0
13855,13855,0
13856,13856,0
13857,13857,0
13858,13858,1
13859,13859,0
13860,13860,1
13861,13861,1
13862,13862,0
13863,13863,1
13864,13864,0
13865,13865,1
13866,13866,1
13867,13867,0
13868,13868,1
13869,13869,1
13870,13870,0
13871,13871,1
13872,13872,0
13873,13873,1
13874,13874,0
13875,13875,0
13876,13876,0
13877,13877,0
13878,13878,0
13879,13879,0
13880,13880,1
13881,13881,0
13882,13882,1
13883,13883,0
13884,13884,0
13885,13885,0
13886,13886,1
13887,13887,0
13888,13888,1
13889,13889,1
13890,13890,0
13891,13891,0
13892,13892,1
13893,13893,0
13894,13894,1
13895,13895,1
13896,13896,0
13897,13897,1
13898,13898,0
13899,13899,0
13900,13900,1
13901,13901,0
13902,13902,1
13903,13903,0
13904,13904,0
13905,13905,0
13906,13906,1
13907,13907,0
13908,13908,0
13909,13909,0
13910,13910,0
13911,13911,1
13912,13912,1
13913,13913,0
13914,13914,0
13915,13915,1
13916,13916,1
13917,13917,0
13918,13918,1
13919,13919,0
13920,13920,0
13921,13921,1
13922,13922,1
13923,13923,1
13924,13924,0
13925,13925,1
13926,13926,1
13927,13927,1
13928,13928,1
13929,13929,0
13930,13930,1
13931,13931,1
13932,13932,0
13933,13933,0
13934,13934,0
13935,13935,0
13936,13936,1
13937,13937,1
13938,13938,1
13939,13939,1
13940,13940,0
13941,13941,0
13942,13942,0
13943,13943,1
13944,13944,0
13945,13945,1
13946,13946,0
13947,13947,1
13948,13948,1
13949,13949,1
13950,13950,0
13951,13951,1
13952,13952,1
13953,13953,1
13954,13954,0
13955,13955,0
13956,13956,0
13957,13957,0
13958,13958,0
13959,13959,1
13960,13960,0
13961,13961,1
13962,13962,0
13963,13963,0
13964,13964,1
13965,13965,1
13966,13966,1
13967,13967,0
13968,13968,1
13969,13969,1
13970,13970,1
13971,13971,0
13972,13972,1
13973,13973,0
13974,13974,0
13975,13975,0
13976,13976,1
13977,13977,1
13978,13978,0
13979,13979,1
13980,13980,1
13981,13981,1
13982,13982,0
13983,13983,0
13984,13984,1
13985,13985,0
13986,13986,0
13987,13987,0
13988,13988,1
13989,13989,0
13990,13990,0
13991,13991,0
13992,13992,0
13993,13993,1
13994,13994,1
13995,13995,0
13996,13996,1
13997,13997,1
13998,13998,0
13999,13999,0
14000,14000,0
14001,14001,0
14002,14002,1
14003,14003,1
14004,14004,0
14005,14005,1
14006,14006,1
14007,14007,0
14008,14008,1
14009,14009,0
14010,14010,0
14011,14011,1
14012,14012,0
14013,14013,0
14014,14014,0
14015,14015,0
14016,14016,0
14017,14017,0
14018,14018,1
14019,14019,1
14020,14020,0
14021,14021,0
14022,14022,0
14023,14023,0
14024,14024,0
14025,14025,0
14026,14026,1
14027,14027,1
14028,14028,1
14029,14029,0
14030,14030,1
14031,14031,1
14032,14032,0
14033,14033,1
14034,14034,1
14035,14035,1
14036,14036,1
14037,14037,0
14038,14038,1
14039,14039,1
14040,14040,0
14041,14041,0
14042,14042,0
14043,14043,0
14044,14044,0
14045,14045,1
14046,14046,0
14047,14047,0
14048,14048,0
14049,14049,1
14050,14050,0
14051,14051,1
14052,14052,1
14053,14053,0
14054,14054,0
14055,14055,1
14056,14056,0
14057,14057,1
14058,14058,1
14059,14059,0
14060,14060,1
14061,14061,1
14062,14062,0
14063,14063,0
14064,14064,0
14065,14065,1
14066,14066,1
14067,14067,1
14068,14068,0
14069,14069,1
14070,14070,1
14071,14071,0
14072,14072,1
14073,14073,0
14074,14074,1
14075,14075,0
14076,14076,1
14077,14077,1
14078,14078,1
14079,14079,1
14080,14080,1
14081,14081,1
14082,14082,0
14083,14083,1
14084,14084,1
14085,14085,0
14086,14086,1
14087,14087,0
14088,14088,1
14089,14089,1
14090,14090,1
14091,14091,1
14092,14092,1
14093,14093,1
14094,14094,0
14095,14095,0
14096,14096,0
14097,14097,1
14098,14098,0
14099,14099,1
14100,14100,1
14101,14101,0
14102,14102,1
14103,14103,1
14104,14104,0
14105,14105,1
14106,14106,1
14107,14107,1
14108,14108,0
14109,14109,0
14110,14110,1
14111,14111,1
14112,14112,1
14113,14113,0
14114,14114,1
14115,14115,0
14116,14116,1
14117,14117,0
14118,14118,1
14119,14119,1
14120,14120,1
14121,14121,1
14122,14122,0
14123,14123,1
14124,14124,1
14125,14125,0
14126,14126,1
14127,14127,1
14128,14128,0
14129,14129,1
14130,14130,1
14131,14131,0
14132,14132,0
14133,14133,1
14134,14134,1
14135,14135,1
14136,14136,0
14137,14137,1
14138,14138,0
14139,14139,0
14140,14140,1
14141,14141,0
14142,14142,1
14143,14143,0
14144,14144,1
14145,14145,1
14146,14146,0
14147,14147,1
14148,14148,1
14149,14149,0
14150,14150,0
14151,14151,0
14152,14152,0
14153,14153,1
14154,14154,1
14155,14155,1
14156,14156,1
14157,14157,0
14158,14158,1
14159,14159,0
14160,14160,1
14161,14161,1
14162,14162,0
14163,14163,1
14164,14164,1
14165,14165,0
14166,14166,1
14167,14167,0
14168,14168,1
14169,14169,1
14170,14170,1
14171,14171,1
14172,14172,0
14173,14173,1
14174,14174,0
14175,14175,0
14176,14176,0
14177,14177,1
14178,14178,0
14179,14179,1
14180,14180,0
14181,14181,1
14182,14182,1
14183,14183,1
14184,14184,1
14185,14185,0
14186,14186,1
14187,14187,0
14188,14188,1
14189,14189,1
14190,14190,1
14191,14191,0
14192,14192,1
14193,14193,1
14194,14194,1
14195,14195,1
14196,14196,1
14197,14197,0
14198,14198,0
14199,14199,0
14200,14200,1
14201,14201,1
14202,14202,1
14203,14203,0
14204,14204,0
14205,14205,0
14206,14206,0
14207,14207,0
14208,14208,0
14209,14209,1
14210,14210,0
14211,14211,0
14212,14212,1
14213,14213,0
14214,14214,0
14215,14215,1
14216,14216,0
14217,14217,1
14218,14218,1
14219,14219,1
14220,14220,0
14221,14221,0
14222,14222,1
14223,14223,0
14224,14224,1
14225,14225,0
14226,14226,1
14227,14227,1
14228,14228,0
14229,14229,1
14230,14230,1
14231,14231,0
14232,14232,0
14233,14233,0
14234,14234,0
14235,14235,0
14236,14236,0
14237,14237,1
14238,14238,0
14239,14239,1
14240,14240,0
14241,14241,1
14242,14242,1
14243,14243,1
14244,14244,1
14245,14245,0
14246,14246,1
14247,14247,1
14248,14248,1
14249,14249,1
14250,14250,1
14251,14251,0
14252,14252,0
14253,14253,1
14254,14254,1
14255,14255,0
14256,14256,0
14257,14257,1
14258,14258,1
14259,14259,0
14260,14260,0
14261,14261,0
14262,14262,1
14263,14263,1
14264,14264,1
14265,14265,1
14266,14266,1
14267,14267,0
14268,14268,1
14269,14269,0
14270,14270,1
14271,14271,1
14272,14272,0
14273,14273,1
14274,14274,1
14275,14275,1
14276,14276,1
14277,14277,0
14278,14278,0
14279,14279,1
14280,14280,1
14281,14281,0
14282,14282,0
14283,14283,0
14284,14284,0
14285,14285,1
14286,14286,1
14287,14287,0
14288,14288,1
14289,14289,0
14290,14290,0
14291,14291,1
14292,14292,0
14293,14293,0
14294,14294,1
14295,14295,0
14296,14296,1
14297,14297,1
14298,14298,1
14299,14299,0
14300,14300,0
14301,14301,0
14302,14302,1
14303,14303,0
14304,14304,1
14305,14305,1
14306,14306,0
14307,14307,0
14308,14308,0
14309,14309,0
14310,14310,1
14311,14311,0
14312,14312,0
14313,14313,0
14314,14314,0
14315,14315,0
14316,14316,1
14317,14317,1
14318,14318,0
14319,14319,1
14320,14320,0
14321,14321,1
14322,14322,0
14323,14323,0
14324,14324,1
14325,14325,1
14326,14326,0
14327,14327,0
14328,14328,0
14329,14329,0
14330,14330,0
14331,14331,1
14332,14332,0
14333,14333,0
14334,14334,1
14335,14335,0
14336,14336,0
14337,14337,1
14338,14338,0
14339,14339,1
14340,14340,0
14341,14341,1
14342,14342,1
14343,14343,0
14344,14344,1
14345,14345,1
14346,14346,0
14347,14347,0
14348,14348,1
14349,14349,1
14350,14350,0
14351,14351,0
14352,14352,1
14353,14353,1
14354,14354,1
14355,14355,1
14356,14356,0
14357,14357,0
14358,14358,0
14359,14359,0
14360,14360,1
14361,14361,1
14362,14362,1
14363,14363,1
14364,14364,0
14365,14365,1
14366,14366,0
14367,14367,1
14368,14368,0
14369,14369,0
14370,14370,0
14371,14371,1
14372,14372,1
14373,14373,1
14374,14374,0
14375,14375,0
14376,14376,1
14377,14377,1
14378,14378,0
14379,14379,0
14380,14380,0
14381,14381,0
14382,14382,0
14383,14383,1
14384,14384,0
14385,14385,0
14386,14386,1
14387,14387,1
14388,14388,1
14389,14389,1
14390,14390,1
14391,14391,0
14392,14392,1
14393,14393,1
14394,14394,0
14395,14395,0
14396,14396,1
14397,14397,0
14398,14398,1
14399,14399,0
14400,14400,1
14401,14401,1
14402,14402,0
14403,14403,1
14404,14404,0
14405,14405,0
14406,14406,1
14407,14407,0
14408,14408,1
14409,14409,1
14410,14410,1
14411,14411,1
14412,14412,1
14413,14413,1
14414,14414,1
14415,14415,1
14416,14416,1
14417,14417,1
14418,14418,0
14419,14419,0
14420,14420,1
14421,14421,0
14422,14422,1
14423,14423,0
14424,14424,0
14425,14425,1
14426,14426,1
14427,14427,0
14428,14428,0
14429,14429,0
14430,14430,0
14431,14431,1
14432,14432,0
14433,14433,1
14434,14434,1
14435,14435,1
14436,14436,0
14437,14437,1
14438,14438,1
14439,14439,1
14440,14440,0
14441,14441,0
14442,14442,0
14443,14443,0
14444,14444,0
14445,14445,0
14446,14446,0
14447,14447,1
14448,14448,1
14449,14449,1
14450,14450,1
14451,14451,0
14452,14452,0
14453,14453,1
14454,14454,1
14455,14455,1
14456,14456,0
14457,14457,1
14458,14458,0
14459,14459,0
14460,14460,1
14461,14461,1
14462,14462,1
14463,14463,1
14464,14464,1
14465,14465,1
14466,14466,1
14467,14467,1
14468,14468,1
14469,14469,0
14470,14470,0
14471,14471,1
14472,14472,0
14473,14473,1
14474,14474,1
14475,14475,0
14476,14476,0
14477,14477,0
14478,14478,1
14479,14479,0
14480,14480,1
14481,14481,0
14482,14482,1
14483,14483,1
14484,14484,1
14485,14485,0
14486,14486,0
14487,14487,0
14488,14488,1
14489,14489,1
14490,14490,1
14491,14491,0
14492,14492,1
14493,14493,0
14494,14494,1
14495,14495,1
14496,14496,1
14497,14497,0
14498,14498,1
14499,14499,0
14500,14500,0
14501,14501,1
14502,14502,1
14503,14503,0
14504,14504,1
14505,14505,0
14506,14506,0
14507,14507,0
14508,14508,0
14509,14509,0
14510,14510,1
14511,14511,1
14512,14512,1
14513,14513,1
14514,14514,0
14515,14515,0
14516,14516,0
14517,14517,1
14518,14518,0
14519,14519,0
14520,14520,0
14521,14521,1
14522,14522,0
14523,14523,0
14524,14524,1
14525,14525,1
14526,14526,1
14527,14527,0
14528,14528,1
14529,14529,1
14530,14530,0
14531,14531,0
14532,14532,0
14533,14533,0
14534,14534,1
14535,14535,0
14536,14536,0
14537,14537,1
14538,14538,1
14539,14539,1
14540,14540,0
14541,14541,0
14542,14542,1
14543,14543,0
14544,14544,1
14545,14545,1
14546,14546,1
14547,14547,0
14548,14548,1
14549,14549,1
14550,14550,0
14551,14551,0
14552,14552,0
14553,14553,1
14554,14554,0
14555,14555,1
14556,14556,1
14557,14557,1
14558,14558,1
14559,14559,1
14560,14560,0
14561,14561,1
14562,14562,0
14563,14563,0
14564,14564,0
14565,14565,0
14566,14566,0
14567,14567,1
14568,14568,1
14569,14569,0
14570,14570,0
14571,14571,0
14572,14572,1
14573,14573,1
14574,14574,1
14575,14575,0
14576,14576,0
14577,14577,1
14578,14578,0
14579,14579,1
14580,14580,1
14581,14581,1
14582,14582,1
14583,14583,0
14584,14584,0
14585,14585,1
14586,14586,1
14587,14587,0
14588,14588,0
14589,14589,0
14590,14590,0
14591,14591,0
14592,14592,1
14593,14593,0
14594,14594,1
14595,14595,0
14596,14596,1
14597,14597,1
14598,14598,0
14599,14599,0
14600,14600,0
14601,14601,1
14602,14602,0
14603,14603,1
14604,14604,0
14605,14605,0
14606,14606,1
14607,14607,1
14608,14608,0
14609,14609,1
14610,14610,1
14611,14611,1
14612,14612,0
14613,14613,1
14614,14614,1
14615,14615,0
14616,14616,0
14617,14617,1
14618,14618,0
14619,14619,0
14620,14620,1
14621,14621,0
14622,14622,0
14623,14623,1
14624,14624,0
14625,14625,1
14626,14626,1
14627,14627,0
14628,14628,1
14629,14629,1
14630,14630,1
14631,14631,1
14632,14632,0
14633,14633,0
14634,14634,0
14635,14635,1
14636,14636,1
14637,14637,1
14638,14638,0
14639,14639,1
14640,14640,0
14641,14641,0
14642,14642,1
14643,14643,0
14644,14644,1
14645,14645,1
14646,14646,0
14647,14647,1
14648,14648,1
14649,14649,1
14650,14650,0
14651,14651,1
14652,14652,1
14653,14653,0
14654,14654,1
14655,14655,0
14656,14656,0
14657,14657,0
14658,14658,1
14659,14659,0
14660,14660,1
14661,14661,0
14662,14662,0
14663,14663,1
14664,14664,0
14665,14665,1
14666,14666,1
14667,14667,1
14668,14668,1
14669,14669,1
14670,14670,1
14671,14671,1
14672,14672,1
14673,14673,0
14674,14674,1
14675,14675,1
14676,14676,1
14677,14677,0
14678,14678,1
14679,14679,1
14680,14680,0
14681,14681,1
14682,14682,1
14683,14683,1
14684,14684,0
14685,14685,0
14686,14686,0
14687,14687,1
14688,14688,1
14689,14689,1
14690,14690,1
14691,14691,0
14692,14692,0
14693,14693,1
14694,14694,1
14695,14695,1
14696,14696,0
14697,14697,1
14698,14698,0
14699,14699,0
14700,14700,0
14701,14701,0
14702,14702,0
14703,14703,1
14704,14704,1
14705,14705,0
14706,14706,1
14707,14707,0
14708,14708,0
14709,14709,1
14710,14710,0
14711,14711,0
14712,14712,0
14713,14713,0
14714,14714,1
14715,14715,0
14716,14716,0
14717,14717,0
14718,14718,1
14719,14719,1
14720,14720,0
14721,14721,0
14722,14722,1
14723,14723,0
14724,14724,1
14725,14725,1
14726,14726,0
14727,14727,1
14728,14728,1
14729,14729,0
14730,14730,0
14731,14731,0
14732,14732,0
14733,14733,1
14734,14734,1
14735,14735,0
14736,14736,1
14737,14737,1
14738,14738,0
14739,14739,0
14740,14740,0
14741,14741,1
14742,14742,1
14743,14743,1
14744,14744,0
14745,14745,1
14746,14746,1
14747,14747,0
14748,14748,1
14749,14749,0
14750,14750,1
14751,14751,0
14752,14752,1
14753,14753,1
14754,14754,0
14755,14755,1
14756,14756,1
14757,14757,1
14758,14758,1
14759,14759,0
14760,14760,0
14761,14761,1
14762,14762,0
14763,14763,0
14764,14764,1
14765,14765,0
14766,14766,1
14767,14767,0
14768,14768,1
14769,14769,0
14770,14770,1
14771,14771,0
14772,14772,0
14773,14773,1
14774,14774,1
14775,14775,0
14776,14776,0
14777,14777,1
14778,14778,0
14779,14779,0
14780,14780,1
14781,14781,1
14782,14782,0
14783,14783,1
14784,14784,1
14785,14785,1
14786,14786,1
14787,14787,0
14788,14788,0
14789,14789,1
14790,14790,1
14791,14791,0
14792,14792,0
14793,14793,1
14794,14794,0
14795,14795,1
14796,14796,1
14797,14797,1
14798,14798,1
14799,14799,1
14800,14800,0
14801,14801,1
14802,14802,0
14803,14803,1
14804,14804,0
14805,14805,0
14806,14806,0
14807,14807,0
14808,14808,1
14809,14809,1
14810,14810,1
14811,14811,1
14812,14812,0
14813,14813,1
14814,14814,0
14815,14815,1
14816,14816,0
14817,14817,0
14818,14818,0
14819,14819,0
14820,14820,1
14821,14821,0
14822,14822,0
14823,14823,1
14824,14824,1
14825,14825,0
14826,14826,1
14827,14827,1
14828,14828,0
14829,14829,1
14830,14830,0
14831,14831,0
14832,14832,1
14833,14833,1
14834,14834,0
14835,14835,0
14836,14836,0
14837,14837,1
14838,14838,0
14839,14839,1
14840,14840,0
14841,14841,1
14842,14842,1
14843,14843,1
14844,14844,1
14845,14845,1
14846,14846,0
14847,14847,1
14848,14848,0
14849,14849,0
14850,14850,1
14851,14851,1
14852,14852,1
14853,14853,1
14854,14854,0
14855,14855,0
14856,14856,1
14857,14857,0
14858,14858,1
14859,14859,1
14860,14860,1
14861,14861,0
14862,14862,1
14863,14863,0
14864,14864,0
14865,14865,1
14866,14866,1
14867,14867,1
14868,14868,1
14869,14869,0
14870,14870,1
14871,14871,1
14872,14872,1
14873,14873,0
14874,14874,1
14875,14875,0
14876,14876,0
14877,14877,0
14878,14878,1
14879,14879,0
14880,14880,0
14881,14881,1
14882,14882,0
14883,14883,1
14884,14884,0
14885,14885,1
14886,14886,1
14887,14887,1
14888,14888,1
14889,14889,1
14890,14890,1
14891,14891,1
14892,14892,0
14893,14893,1
14894,14894,1
14895,14895,1
14896,14896,0
14897,14897,1
14898,14898,0
14899,14899,1
14900,14900,1
14901,14901,0
14902,14902,1
14903,14903,0
14904,14904,0
14905,14905,1
14906,14906,0
14907,14907,1
14908,14908,0
14909,14909,0
14910,14910,0
14911,14911,1
14912,14912,0
14913,14913,0
14914,14914,0
14915,14915,0
14916,14916,1
14917,14917,1
14918,14918,0
14919,14919,0
14920,14920,0
14921,14921,1
14922,14922,0
14923,14923,1
14924,14924,1
14925,14925,1
14926,14926,1
14927,14927,1
14928,14928,1
14929,14929,0
14930,14930,1
14931,14931,0
14932,14932,1
14933,14933,1
14934,14934,0
14935,14935,0
14936,14936,0
14937,14937,1
14938,14938,1
14939,14939,1
14940,14940,1
14941,14941,1
14942,14942,0
14943,14943,0
14944,14944,1
14945,14945,1
14946,14946,0
14947,14947,0
14948,14948,1
14949,14949,1
14950,14950,1
14951,14951,1
14952,14952,1
14953,14953,1
14954,14954,0
14955,14955,1
14956,14956,1
14957,14957,1
14958,14958,0
14959,14959,0
14960,14960,1
14961,14961,1
14962,14962,1
14963,14963,0
14964,14964,0
14965,14965,1
14966,14966,1
14967,14967,0
14968,14968,1
14969,14969,0
14970,14970,1
14971,14971,0
14972,14972,0
14973,14973,1
14974,14974,1
14975,14975,1
14976,14976,1
14977,14977,1
14978,14978,0
14979,14979,1
14980,14980,1
14981,14981,0
14982,14982,0
14983,14983,1
14984,14984,0
14985,14985,1
14986,14986,0
14987,14987,1
14988,14988,0
14989,14989,0
14990,14990,0
14991,14991,1
14992,14992,1
14993,14993,0
14994,14994,0
14995,14995,1
14996,14996,1
14997,14997,1
14998,14998,1
14999,14999,1
15000,15000,1
15001,15001,0
15002,15002,0
15003,15003,0
15004,15004,0
15005,15005,0
15006,15006,0
15007,15007,0
15008,15008,0
15009,15009,1
15010,15010,1
15011,15011,1
15012,15012,1
15013,15013,0
15014,15014,0
15015,15015,0
15016,15016,0
15017,15017,1
15018,15018,0
15019,15019,0
15020,15020,0
15021,15021,0
15022,15022,1
15023,15023,0
15024,15024,0
15025,15025,0
15026,15026,0
15027,15027,0
15028,15028,1
15029,15029,1
15030,15030,1
15031,15031,0
15032,15032,1
15033,15033,0
15034,15034,1
15035,15035,1
15036,15036,0
15037,15037,1
15038,15038,0
15039,15039,0
15040,15040,0
15041,15041,0
15042,15042,0
15043,15043,0
15044,15044,0
15045,15045,1
15046,15046,0
15047,15047,1
15048,15048,1
15049,15049,1
15050,15050,0
15051,15051,1
15052,15052,0
15053,15053,0
15054,15054,1
15055,15055,0
15056,15056,0
15057,15057,0
15058,15058,0
15059,15059,0
15060,15060,0
15061,15061,1
15062,15062,1
15063,15063,1
15064,15064,1
15065,15065,0
15066,15066,0
15067,15067,1
15068,15068,0
15069,15069,0
15070,15070,0
15071,15071,0
15072,15072,1
15073,15073,1
15074,15074,1
15075,15075,1
15076,15076,1
15077,15077,0
15078,15078,1
15079,15079,0
15080,15080,0
15081,15081,0
15082,15082,1
15083,15083,0
15084,15084,1
15085,15085,1
15086,15086,0
15087,15087,1
15088,15088,0
15089,15089,0
15090,15090,1
15091,15091,1
15092,15092,1
15093,15093,1
15094,15094,1
15095,15095,1
15096,15096,0
15097,15097,1
15098,15098,0
15099,15099,1
15100,15100,0
15101,15101,0
15102,15102,1
15103,15103,1
15104,15104,0
15105,15105,1
15106,15106,0
15107,15107,1
15108,15108,1
15109,15109,0
15110,15110,0
15111,15111,0
15112,15112,0
15113,15113,0
15114,15114,1
15115,15115,1
15116,15116,0
15117,15117,1
15118,15118,1
15119,15119,0
15120,15120,0
15121,15121,0
15122,15122,1
15123,15123,1
15124,15124,1
15125,15125,0
15126,15126,0
15127,15127,0
15128,15128,1
15129,15129,1
15130,15130,1
15131,15131,1
15132,15132,1
15133,15133,1
15134,15134,1
15135,15135,0
15136,15136,0
15137,15137,0
15138,15138,1
15139,15139,0
15140,15140,0
15141,15141,1
15142,15142,1
15143,15143,1
15144,15144,1
15145,15145,1
15146,15146,0
15147,15147,0
15148,15148,1
15149,15149,1
15150,15150,0
15151,15151,1
15152,15152,0
15153,15153,1
15154,15154,0
15155,15155,1
15156,15156,1
15157,15157,0
15158,15158,1
15159,15159,0
15160,15160,0
15161,15161,1
15162,15162,0
15163,15163,1
15164,15164,1
15165,15165,0
15166,15166,0
15167,15167,1
15168,15168,0
15169,15169,0
15170,15170,1
15171,15171,1
15172,15172,0
15173,15173,0
15174,15174,0
15175,15175,1
15176,15176,0
15177,15177,1
15178,15178,1
15179,15179,0
15180,15180,0
15181,15181,1
15182,15182,1
15183,15183,1
15184,15184,1
15185,15185,1
15186,15186,0
15187,15187,1
15188,15188,1
15189,15189,1
15190,15190,1
15191,15191,1
15192,15192,1
15193,15193,0
15194,15194,0
15195,15195,1
15196,15196,0
15197,15197,1
15198,15198,1
15199,15199,1
15200,15200,0
15201,15201,0
15202,15202,1
15203,15203,0
15204,15204,1
15205,15205,1
15206,15206,0
15207,15207,1
15208,15208,0
15209,15209,1
15210,15210,1
15211,15211,1
15212,15212,1
15213,15213,0
15214,15214,0
15215,15215,0
15216,15216,0
15217,15217,1
15218,15218,0
15219,15219,1
15220,15220,0
15221,15221,0
15222,15222,0
15223,15223,0
15224,15224,0
15225,15225,1
15226,15226,0
15227,15227,1
15228,15228,1
15229,15229,1
15230,15230,1
15231,15231,1
15232,15232,0
15233,15233,0
15234,15234,0
15235,15235,1
15236,15236,1
15237,15237,0
15238,15238,0
15239,15239,1
15240,15240,0
15241,15241,1
15242,15242,0
15243,15243,1
15244,15244,1
15245,15245,1
15246,15246,0
15247,15247,1
15248,15248,1
15249,15249,0
15250,15250,0
15251,15251,0
15252,15252,0
15253,15253,0
15254,15254,0
15255,15255,0
15256,15256,0
15257,15257,1
15258,15258,0
15259,15259,1
15260,15260,0
15261,15261,0
15262,15262,0
15263,15263,0
15264,15264,0
15265,15265,0
15266,15266,1
15267,15267,0
15268,15268,1
15269,15269,0
15270,15270,0
15271,15271,0
15272,15272,0
15273,15273,0
15274,15274,0
15275,15275,0
15276,15276,1
15277,15277,1
15278,15278,1
15279,15279,1
15280,15280,1
15281,15281,1
15282,15282,1
15283,15283,0
15284,15284,1
15285,15285,0
15286,15286,1
15287,15287,1
15288,15288,0
15289,15289,0
15290,15290,1
15291,15291,1
15292,15292,1
15293,15293,1
15294,15294,1
15295,15295,1
15296,15296,0
15297,15297,0
15298,15298,1
15299,15299,1
15300,15300,1
15301,15301,0
15302,15302,0
15303,15303,1
15304,15304,0
15305,15305,1
15306,15306,1
15307,15307,0
15308,15308,1
15309,15309,1
15310,15310,0
15311,15311,0
15312,15312,1
15313,15313,0
15314,15314,1
15315,15315,1
15316,15316,0
15317,15317,1
15318,15318,0
15319,15319,0
15320,15320,1
15321,15321,0
15322,15322,0
15323,15323,1
15324,15324,1
15325,15325,0
15326,15326,1
15327,15327,1
15328,15328,1
15329,15329,0
15330,15330,0
15331,15331,1
15332,15332,0
15333,15333,1
15334,15334,0
15335,15335,1
15336,15336,1
15337,15337,1
15338,15338,1
15339,15339,0
15340,15340,0
15341,15341,1
15342,15342,1
15343,15343,1
15344,15344,0
15345,15345,0
15346,15346,0
15347,15347,1
15348,15348,0
15349,15349,0
15350,15350,1
15351,15351,0
15352,15352,1
15353,15353,1
15354,15354,0
15355,15355,1
15356,15356,1
15357,15357,1
15358,15358,0
15359,15359,0
15360,15360,0
15361,15361,0
15362,15362,1
15363,15363,0
15364,15364,1
15365,15365,0
15366,15366,1
15367,15367,0
15368,15368,1
15369,15369,1
15370,15370,0
15371,15371,0
15372,15372,1
15373,15373,1
15374,15374,0
15375,15375,1
15376,15376,1
15377,15377,1
15378,15378,0
15379,15379,0
15380,15380,0
15381,15381,1
15382,15382,1
15383,15383,1
15384,15384,0
15385,15385,1
15386,15386,1
15387,15387,0
15388,15388,1
15389,15389,0
15390,15390,0
15391,15391,1
15392,15392,0
15393,15393,0
15394,15394,0
15395,15395,1
15396,15396,1
15397,15397,0
15398,15398,1
15399,15399,1
15400,15400,1
15401,15401,0
15402,15402,1
15403,15403,0
15404,15404,1
15405,15405,0
15406,15406,1
15407,15407,0
15408,15408,1
15409,15409,1
15410,15410,0
15411,15411,1
15412,15412,0
15413,15413,1
15414,15414,1
15415,15415,0
15416,15416,1
15417,15417,0
15418,15418,1
15419,15419,1
15420,15420,1
15421,15421,1
15422,15422,1
15423,15423,1
15424,15424,0
15425,15425,1
15426,15426,0
15427,15427,1
15428,15428,1
15429,15429,0
15430,15430,1
15431,15431,0
15432,15432,0
15433,15433,0
15434,15434,1
15435,15435,0
15436,15436,1
15437,15437,0
15438,15438,1
15439,15439,1
15440,15440,0
15441,15441,1
15442,15442,1
15443,15443,1
15444,15444,0
15445,15445,0
15446,15446,1
15447,15447,0
15448,15448,1
15449,15449,0
15450,15450,1
15451,15451,1
15452,15452,0
15453,15453,1
15454,15454,0
15455,15455,1
15456,15456,1
15457,15457,1
15458,15458,1
15459,15459,0
15460,15460,0
15461,15461,0
15462,15462,1
15463,15463,0
15464,15464,0
15465,15465,0
15466,15466,0
15467,15467,1
15468,15468,0
15469,15469,0
15470,15470,0
15471,15471,1
15472,15472,0
15473,15473,0
15474,15474,0
15475,15475,0
15476,15476,1
15477,15477,0
15478,15478,0
15479,15479,0
15480,15480,1
15481,15481,0
15482,15482,0
15483,15483,1
15484,15484,1
15485,15485,1
15486,15486,1
15487,15487,0
15488,15488,1
15489,15489,1
15490,15490,0
15491,15491,0
15492,15492,1
15493,15493,1
15494,15494,0
15495,15495,1
15496,15496,0
15497,15497,0
15498,15498,0
15499,15499,0
15500,15500,0
15501,15501,0
15502,15502,0
15503,15503,1
15504,15504,0
15505,15505,0
15506,15506,0
15507,15507,0
15508,15508,1
15509,15509,1
15510,15510,1
15511,15511,1
15512,15512,0
15513,15513,0
15514,15514,1
15515,15515,0
15516,15516,1
15517,15517,1
15518,15518,1
15519,15519,1
15520,15520,1
15521,15521,0
15522,15522,0
15523,15523,0
15524,15524,1
15525,15525,0
15526,15526,0
15527,15527,0
15528,15528,1
15529,15529,1
15530,15530,1
